Taxon,Order,Family,Genus,Species
Neoaves,Apodiformes,Trochilidae,Phlogophilus,Phlogophilus hemileucurus
Neoaves,Apodiformes,Trochilidae,Phlogophilus,Phlogophilus harterti
Neoaves,Apodiformes,Trochilidae,Clytolaema,Clytolaema rubricauda
Neoaves,Apodiformes,Trochilidae,Heliodoxa,Heliodoxa xanthogonys
Neoaves,Apodiformes,Trochilidae,Heliodoxa,Heliodoxa gularis
Neoaves,Apodiformes,Trochilidae,Heliodoxa,Heliodoxa branickii
Neoaves,Apodiformes,Trochilidae,Heliodoxa,Heliodoxa schreibersii
Neoaves,Apodiformes,Trochilidae,Heliodoxa,Heliodoxa aurescens
Neoaves,Apodiformes,Trochilidae,Heliodoxa,Heliodoxa rubinoides
Neoaves,Apodiformes,Trochilidae,Heliodoxa,Heliodoxa jacula
Neoaves,Apodiformes,Trochilidae,Heliodoxa,Heliodoxa imperatrix
Neoaves,Apodiformes,Trochilidae,Heliodoxa,Heliodoxa leadbeateri
Neoaves,Apodiformes,Trochilidae,Eugenes,Eugenes fulgens
Neoaves,Apodiformes,Trochilidae,Eugenes,Eugenes spectabilis
Neoaves,Apodiformes,Trochilidae,Hylonympha,Hylonympha macrocerca
Neoaves,Apodiformes,Trochilidae,Sternoclyta,Sternoclyta cyanopectus
Neoaves,Apodiformes,Trochilidae,Urochroa,Urochroa bougueri
Neoaves,Apodiformes,Trochilidae,Urochroa,Urochroa leucura
Neoaves,Apodiformes,Trochilidae,Boissonneaua,Boissonneaua flavescens
Neoaves,Apodiformes,Trochilidae,Boissonneaua,Boissonneaua matthewsii
Neoaves,Apodiformes,Trochilidae,Boissonneaua,Boissonneaua jardini
Neoaves,Apodiformes,Trochilidae,Aglaeactis,Aglaeactis cupripennis
Neoaves,Apodiformes,Trochilidae,Aglaeactis,Aglaeactis aliciae
Neoaves,Apodiformes,Trochilidae,Aglaeactis,Aglaeactis castelnaudii
Neoaves,Apodiformes,Trochilidae,Aglaeactis,Aglaeactis pamela
Neoaves,Apodiformes,Trochilidae,Oreotrochilus,Oreotrochilus chimborazo
Neoaves,Apodiformes,Trochilidae,Oreotrochilus,Oreotrochilus estella
Neoaves,Apodiformes,Trochilidae,Oreotrochilus,Oreotrochilus leucopleurus
Neoaves,Apodiformes,Trochilidae,Oreotrochilus,Oreotrochilus melanogaster
Neoaves,Apodiformes,Trochilidae,Oreotrochilus,Oreotrochilus adela
Neoaves,Apodiformes,Trochilidae,Lafresnaya,Lafresnaya lafresnayi
Neoaves,Apodiformes,Trochilidae,Coeligena,Coeligena coeligena
Neoaves,Apodiformes,Trochilidae,Coeligena,Coeligena wilsoni
Neoaves,Apodiformes,Trochilidae,Coeligena,Coeligena prunellei
Neoaves,Apodiformes,Trochilidae,Coeligena,Coeligena torquata
Neoaves,Apodiformes,Trochilidae,Coeligena,Coeligena phalerata
Neoaves,Apodiformes,Trochilidae,Coeligena,Coeligena bonapartei
Neoaves,Apodiformes,Trochilidae,Coeligena,Coeligena orina
Neoaves,Apodiformes,Trochilidae,Coeligena,Coeligena helianthea
Neoaves,Apodiformes,Trochilidae,Coeligena,Coeligena lutetiae
Neoaves,Apodiformes,Trochilidae,Coeligena,Coeligena violifer
Neoaves,Apodiformes,Trochilidae,Coeligena,Coeligena iris
Neoaves,Apodiformes,Trochilidae,Ensifera,Ensifera ensifera
Neoaves,Apodiformes,Trochilidae,Pterophanes,Pterophanes cyanopterus
Neoaves,Apodiformes,Trochilidae,Patagona,Patagona gigas
Neoaves,Apodiformes,Trochilidae,Sephanoides,Sephanoides sephaniodes
Neoaves,Apodiformes,Trochilidae,Sephanoides,Sephanoides fernandensis
Neoaves,Apodiformes,Trochilidae,Heliangelus,Heliangelus mavors
Neoaves,Apodiformes,Trochilidae,Heliangelus,Heliangelus amethysticollis
Neoaves,Apodiformes,Trochilidae,Heliangelus,Heliangelus clarisse
Neoaves,Apodiformes,Trochilidae,Heliangelus,Heliangelus spencei
Neoaves,Apodiformes,Trochilidae,Heliangelus,Heliangelus strophianus
Neoaves,Apodiformes,Trochilidae,Heliangelus,Heliangelus exortis
Neoaves,Apodiformes,Trochilidae,Heliangelus,Heliangelus micraster
Neoaves,Apodiformes,Trochilidae,Heliangelus,Heliangelus viola
Neoaves,Apodiformes,Trochilidae,Heliangelus,Heliangelus regalis
Neoaves,Apodiformes,Trochilidae,Eriocnemis,Eriocnemis nigrivestis
Neoaves,Apodiformes,Trochilidae,Eriocnemis,Eriocnemis isabellae
Neoaves,Apodiformes,Trochilidae,Eriocnemis,Eriocnemis vestita
Neoaves,Apodiformes,Trochilidae,Eriocnemis,Eriocnemis derbyi
Neoaves,Apodiformes,Trochilidae,Eriocnemis,Eriocnemis godini
Neoaves,Apodiformes,Trochilidae,Eriocnemis,Eriocnemis cupreoventris
Neoaves,Apodiformes,Trochilidae,Eriocnemis,Eriocnemis luciani
Neoaves,Apodiformes,Trochilidae,Eriocnemis,Eriocnemis mosquera
Neoaves,Apodiformes,Trochilidae,Eriocnemis,Eriocnemis glaucopoides
Neoaves,Apodiformes,Trochilidae,Eriocnemis,Eriocnemis mirabilis
Neoaves,Apodiformes,Trochilidae,Eriocnemis,Eriocnemis aline
Neoaves,Apodiformes,Trochilidae,Haplophaedia,Haplophaedia aureliae
Neoaves,Apodiformes,Trochilidae,Haplophaedia,Haplophaedia assimilis
Neoaves,Apodiformes,Trochilidae,Haplophaedia,Haplophaedia lugens
Neoaves,Apodiformes,Trochilidae,Urosticte,Urosticte benjamini
Neoaves,Apodiformes,Trochilidae,Urosticte,Urosticte ruficrissa
Neoaves,Apodiformes,Trochilidae,Ocreatus,Ocreatus underwoodii
Neoaves,Apodiformes,Trochilidae,Ocreatus,Ocreatus peruanus
Neoaves,Apodiformes,Trochilidae,Ocreatus,Ocreatus addae
Neoaves,Apodiformes,Trochilidae,Lesbia,Lesbia victoriae
Neoaves,Apodiformes,Trochilidae,Lesbia,Lesbia nuna
Neoaves,Apodiformes,Trochilidae,Sappho,Sappho sparganurus
Neoaves,Apodiformes,Trochilidae,Polyonymus,Polyonymus caroli
Neoaves,Apodiformes,Trochilidae,Ramphomicron,Ramphomicron dorsale
Neoaves,Apodiformes,Trochilidae,Ramphomicron,Ramphomicron microrhynchum
Neoaves,Apodiformes,Trochilidae,Oreonympha,Oreonympha nobilis
Neoaves,Apodiformes,Trochilidae,Oxypogon,Oxypogon guerinii
Neoaves,Apodiformes,Trochilidae,Oxypogon,Oxypogon cyanolaemus
Neoaves,Apodiformes,Trochilidae,Oxypogon,Oxypogon lindenii
Neoaves,Apodiformes,Trochilidae,Oxypogon,Oxypogon stuebelii
Neoaves,Apodiformes,Trochilidae,Metallura,Metallura tyrianthina
Neoaves,Apodiformes,Trochilidae,Metallura,Metallura iracunda
Neoaves,Apodiformes,Trochilidae,Metallura,Metallura williami
Neoaves,Apodiformes,Trochilidae,Metallura,Metallura baroni
Neoaves,Apodiformes,Trochilidae,Metallura,Metallura odomae
Neoaves,Apodiformes,Trochilidae,Metallura,Metallura theresiae
Neoaves,Apodiformes,Trochilidae,Metallura,Metallura eupogon
Neoaves,Apodiformes,Trochilidae,Metallura,Metallura aeneocauda
Neoaves,Apodiformes,Trochilidae,Metallura,Metallura phoebe
Neoaves,Apodiformes,Trochilidae,Chalcostigma,Chalcostigma ruficeps
Neoaves,Apodiformes,Trochilidae,Chalcostigma,Chalcostigma olivaceum
Neoaves,Apodiformes,Trochilidae,Chalcostigma,Chalcostigma stanleyi
Neoaves,Apodiformes,Trochilidae,Chalcostigma,Chalcostigma heteropogon
Neoaves,Apodiformes,Trochilidae,Chalcostigma,Chalcostigma herrani
Neoaves,Apodiformes,Trochilidae,Opisthoprora,Opisthoprora euryptera
Neoaves,Apodiformes,Trochilidae,Taphrolesbia,Taphrolesbia griseiventris
Neoaves,Apodiformes,Trochilidae,Aglaiocercus,Aglaiocercus kingii
Neoaves,Apodiformes,Trochilidae,Aglaiocercus,Aglaiocercus berlepschi
Neoaves,Apodiformes,Trochilidae,Aglaiocercus,Aglaiocercus coelestis
Neoaves,Apodiformes,Trochilidae,Augastes,Augastes scutatus
Neoaves,Apodiformes,Trochilidae,Augastes,Augastes lumachella
Neoaves,Apodiformes,Trochilidae,Schistes,Schistes geoffroyi
Neoaves,Apodiformes,Trochilidae,Schistes,Schistes albogularis
Neoaves,Apodiformes,Trochilidae,Heliothryx,Heliothryx barroti
Neoaves,Apodiformes,Trochilidae,Heliothryx,Heliothryx auritus
Neoaves,Apodiformes,Trochilidae,Heliactin,Heliactin bilophus
Neoaves,Apodiformes,Trochilidae,Loddigesia,Loddigesia mirabilis
Neoaves,Apodiformes,Trochilidae,Heliomaster,Heliomaster constantii
Neoaves,Apodiformes,Trochilidae,Heliomaster,Heliomaster longirostris
Neoaves,Apodiformes,Trochilidae,Heliomaster,Heliomaster squamosus
Neoaves,Apodiformes,Trochilidae,Heliomaster,Heliomaster furcifer
Neoaves,Apodiformes,Trochilidae,Rhodopis,Rhodopis vesper
Neoaves,Apodiformes,Trochilidae,Thaumastura,Thaumastura cora
Neoaves,Apodiformes,Trochilidae,Tilmatura,Tilmatura dupontii
Neoaves,Apodiformes,Trochilidae,Doricha,Doricha enicura
Neoaves,Apodiformes,Trochilidae,Doricha,Doricha eliza
Neoaves,Apodiformes,Trochilidae,Calliphlox,Calliphlox amethystina
Neoaves,Apodiformes,Trochilidae,Calliphlox,Calliphlox evelynae
Neoaves,Apodiformes,Trochilidae,Calliphlox,Calliphlox lyrura
Neoaves,Apodiformes,Trochilidae,Calliphlox,Calliphlox bryantae
Neoaves,Apodiformes,Trochilidae,Calliphlox,Calliphlox mitchellii
Neoaves,Apodiformes,Trochilidae,Microstilbon,Microstilbon burmeisteri
Neoaves,Apodiformes,Trochilidae,Calothorax,Calothorax lucifer
Neoaves,Apodiformes,Trochilidae,Calothorax,Calothorax pulcher
Neoaves,Apodiformes,Trochilidae,Mellisuga,Mellisuga minima
Neoaves,Apodiformes,Trochilidae,Mellisuga,Mellisuga helenae
Neoaves,Apodiformes,Trochilidae,Archilochus,Archilochus colubris
Neoaves,Apodiformes,Trochilidae,Archilochus,Archilochus alexandri
Neoaves,Apodiformes,Trochilidae,Calypte,Calypte anna
Neoaves,Apodiformes,Trochilidae,Calypte,Calypte costae
Neoaves,Apodiformes,Trochilidae,Atthis,Atthis heloisa
Neoaves,Apodiformes,Trochilidae,Atthis,Atthis ellioti
Neoaves,Apodiformes,Trochilidae,Myrtis,Myrtis fanny
Neoaves,Apodiformes,Trochilidae,Eulidia,Eulidia yarrellii
Neoaves,Apodiformes,Trochilidae,Myrmia,Myrmia micrura
Neoaves,Apodiformes,Trochilidae,Chaetocercus,Chaetocercus mulsant
Neoaves,Apodiformes,Trochilidae,Chaetocercus,Chaetocercus bombus
Neoaves,Apodiformes,Trochilidae,Chaetocercus,Chaetocercus heliodor
Neoaves,Apodiformes,Trochilidae,Chaetocercus,Chaetocercus astreans
Neoaves,Apodiformes,Trochilidae,Chaetocercus,Chaetocercus berlepschi
Neoaves,Apodiformes,Trochilidae,Chaetocercus,Chaetocercus jourdanii
Neoaves,Apodiformes,Trochilidae,Selasphorus,Selasphorus platycercus
Neoaves,Apodiformes,Trochilidae,Selasphorus,Selasphorus rufus
Neoaves,Apodiformes,Trochilidae,Selasphorus,Selasphorus sasin
Neoaves,Apodiformes,Trochilidae,Selasphorus,Selasphorus flammula
Neoaves,Apodiformes,Trochilidae,Selasphorus,Selasphorus ardens
Neoaves,Apodiformes,Trochilidae,Selasphorus,Selasphorus scintilla
Neoaves,Apodiformes,Trochilidae,Selasphorus,Selasphorus calliope
Neoaves,Coliiformes,Coliidae,Colius,Colius striatus
Neoaves,Coliiformes,Coliidae,Colius,Colius leucocephalus
Neoaves,Coliiformes,Coliidae,Colius,Colius castanotus
Neoaves,Coliiformes,Coliidae,Colius,Colius colius
Neoaves,Coliiformes,Coliidae,Urocolius,Urocolius macrourus
Neoaves,Coliiformes,Coliidae,Urocolius,Urocolius indicus
Neoaves,Trogoniformes,Trogonidae,Euptilotis,Euptilotis neoxenus
Neoaves,Trogoniformes,Trogonidae,Pharomachrus,Pharomachrus pavoninus
Neoaves,Trogoniformes,Trogonidae,Pharomachrus,Pharomachrus auriceps
Neoaves,Trogoniformes,Trogonidae,Pharomachrus,Pharomachrus fulgidus
Neoaves,Trogoniformes,Trogonidae,Pharomachrus,Pharomachrus mocinno
Neoaves,Trogoniformes,Trogonidae,Pharomachrus,Pharomachrus antisianus
Neoaves,Trogoniformes,Trogonidae,Priotelus,Priotelus temnurus
Neoaves,Trogoniformes,Trogonidae,Priotelus,Priotelus roseigaster
Neoaves,Trogoniformes,Trogonidae,Trogon,Trogon clathratus
Neoaves,Trogoniformes,Trogonidae,Trogon,Trogon massena
Neoaves,Trogoniformes,Trogonidae,Trogon,Trogon comptus
Neoaves,Trogoniformes,Trogonidae,Trogon,Trogon mesurus
Neoaves,Trogoniformes,Trogonidae,Trogon,Trogon melanurus
Neoaves,Trogoniformes,Trogonidae,Trogon,Trogon melanocephalus
Neoaves,Trogoniformes,Trogonidae,Trogon,Trogon citreolus
Neoaves,Trogoniformes,Trogonidae,Trogon,Trogon chionurus
Neoaves,Trogoniformes,Trogonidae,Trogon,Trogon bairdii
Neoaves,Trogoniformes,Trogonidae,Trogon,Trogon viridis
Neoaves,Trogoniformes,Trogonidae,Trogon,Trogon caligatus
Neoaves,Trogoniformes,Trogonidae,Trogon,Trogon ramonianus
Neoaves,Trogoniformes,Trogonidae,Trogon,Trogon violaceus
Neoaves,Trogoniformes,Trogonidae,Trogon,Trogon curucui
Neoaves,Trogoniformes,Trogonidae,Trogon,Trogon surrucura
Neoaves,Trogoniformes,Trogonidae,Trogon,Trogon rufus
Neoaves,Trogoniformes,Trogonidae,Trogon,Trogon elegans
Neoaves,Trogoniformes,Trogonidae,Trogon,Trogon mexicanus
Neoaves,Trogoniformes,Trogonidae,Trogon,Trogon collaris
Neoaves,Trogoniformes,Trogonidae,Trogon,Trogon personatus
Neoaves,Trogoniformes,Trogonidae,Apaloderma,Apaloderma narina
Neoaves,Trogoniformes,Trogonidae,Apaloderma,Apaloderma aequatoriale
Neoaves,Trogoniformes,Trogonidae,Apaloderma,Apaloderma vittatum
Neoaves,Trogoniformes,Trogonidae,Apalharpactes,Apalharpactes reinwardtii
Neoaves,Trogoniformes,Trogonidae,Apalharpactes,Apalharpactes mackloti
Neoaves,Trogoniformes,Trogonidae,Harpactes,Harpactes fasciatus
Neoaves,Trogoniformes,Trogonidae,Harpactes,Harpactes kasumba
Neoaves,Trogoniformes,Trogonidae,Harpactes,Harpactes diardii
Neoaves,Trogoniformes,Trogonidae,Harpactes,Harpactes ardens
Neoaves,Trogoniformes,Trogonidae,Harpactes,Harpactes whiteheadi
Neoaves,Trogoniformes,Trogonidae,Harpactes,Harpactes orrhophaeus
Neoaves,Trogoniformes,Trogonidae,Harpactes,Harpactes duvaucelii
Neoaves,Trogoniformes,Trogonidae,Harpactes,Harpactes oreskios
Neoaves,Trogoniformes,Trogonidae,Harpactes,Harpactes erythrocephalus
Neoaves,Trogoniformes,Trogonidae,Harpactes,Harpactes wardi
Neoaves,Leptosomiformes,Leptosomidae,Leptosomus,Leptosomus discolor
Neoaves,Coraciiformes,Coraciidae,Coracias,Coracias naevius
Neoaves,Coraciiformes,Coraciidae,Coracias,Coracias benghalensis
Neoaves,Coraciiformes,Coraciidae,Coracias,Coracias temminckii
Neoaves,Coraciiformes,Coraciidae,Coracias,Coracias spatulatus
Neoaves,Coraciiformes,Coraciidae,Coracias,Coracias caudatus
Neoaves,Coraciiformes,Coraciidae,Coracias,Coracias abyssinicus
Neoaves,Coraciiformes,Coraciidae,Coracias,Coracias garrulus
Neoaves,Coraciiformes,Coraciidae,Coracias,Coracias cyanogaster
Neoaves,Coraciiformes,Coraciidae,Eurystomus,Eurystomus gularis
Neoaves,Coraciiformes,Coraciidae,Eurystomus,Eurystomus glaucurus
Neoaves,Coraciiformes,Coraciidae,Eurystomus,Eurystomus orientalis
Neoaves,Coraciiformes,Coraciidae,Eurystomus,Eurystomus azureus
Neoaves,Coraciiformes,Brachypteraciidae,Brachypteracias,Brachypteracias leptosomus
Neoaves,Coraciiformes,Brachypteraciidae,Geobiastes,Geobiastes squamiger
Neoaves,Coraciiformes,Brachypteraciidae,Atelornis,Atelornis pittoides
Neoaves,Coraciiformes,Brachypteraciidae,Atelornis,Atelornis crossleyi
Neoaves,Coraciiformes,Brachypteraciidae,Uratelornis,Uratelornis chimaera
Neoaves,Coraciiformes,Alcedinidae,Actenoides,Actenoides monachus
Neoaves,Coraciiformes,Alcedinidae,Actenoides,Actenoides princeps
Neoaves,Coraciiformes,Alcedinidae,Actenoides,Actenoides bougainvillei
Neoaves,Coraciiformes,Alcedinidae,Actenoides,Actenoides lindsayi
Neoaves,Coraciiformes,Alcedinidae,Actenoides,Actenoides hombroni
Neoaves,Coraciiformes,Alcedinidae,Actenoides,Actenoides concretus
Neoaves,Coraciiformes,Alcedinidae,Melidora,Melidora macrorrhina
Neoaves,Coraciiformes,Alcedinidae,Lacedo,Lacedo pulchella
Neoaves,Coraciiformes,Alcedinidae,Tanysiptera,Tanysiptera galatea
Neoaves,Coraciiformes,Alcedinidae,Tanysiptera,Tanysiptera ellioti
Neoaves,Coraciiformes,Alcedinidae,Tanysiptera,Tanysiptera riedelii
Neoaves,Coraciiformes,Alcedinidae,Tanysiptera,Tanysiptera carolinae
Neoaves,Coraciiformes,Alcedinidae,Tanysiptera,Tanysiptera hydrocharis
Neoaves,Coraciiformes,Alcedinidae,Tanysiptera,Tanysiptera sylvia
Neoaves,Coraciiformes,Alcedinidae,Tanysiptera,Tanysiptera nigriceps
Neoaves,Coraciiformes,Alcedinidae,Tanysiptera,Tanysiptera nympha
Neoaves,Coraciiformes,Alcedinidae,Tanysiptera,Tanysiptera danae
Neoaves,Coraciiformes,Alcedinidae,Cittura,Cittura cyanotis
Neoaves,Coraciiformes,Alcedinidae,Clytoceyx,Clytoceyx rex
Neoaves,Coraciiformes,Alcedinidae,Dacelo,Dacelo novaeguineae
Neoaves,Coraciiformes,Alcedinidae,Dacelo,Dacelo leachii
Neoaves,Coraciiformes,Alcedinidae,Dacelo,Dacelo tyro
Neoaves,Coraciiformes,Alcedinidae,Dacelo,Dacelo gaudichaud
Neoaves,Coraciiformes,Alcedinidae,Caridonax,Caridonax fulgidus
Neoaves,Coraciiformes,Alcedinidae,Pelargopsis,Pelargopsis capensis
Neoaves,Coraciiformes,Alcedinidae,Pelargopsis,Pelargopsis melanorhyncha
Neoaves,Coraciiformes,Alcedinidae,Pelargopsis,Pelargopsis amauroptera
Neoaves,Coraciiformes,Alcedinidae,Halcyon,Halcyon coromanda
Neoaves,Coraciiformes,Alcedinidae,Halcyon,Halcyon smyrnensis
Neoaves,Coraciiformes,Alcedinidae,Halcyon,Halcyon cyanoventris
Neoaves,Coraciiformes,Alcedinidae,Halcyon,Halcyon badia
Neoaves,Coraciiformes,Alcedinidae,Halcyon,Halcyon pileata
Neoaves,Coraciiformes,Alcedinidae,Halcyon,Halcyon leucocephala
Neoaves,Coraciiformes,Alcedinidae,Halcyon,Halcyon albiventris
Neoaves,Coraciiformes,Alcedinidae,Halcyon,Halcyon chelicuti
Neoaves,Coraciiformes,Alcedinidae,Halcyon,Halcyon malimbica
Neoaves,Coraciiformes,Alcedinidae,Halcyon,Halcyon senegalensis
Neoaves,Coraciiformes,Alcedinidae,Halcyon,Halcyon senegaloides
Neoaves,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus nigrocyaneus
Neoaves,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus winchelli
Neoaves,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus diops
Neoaves,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus lazuli
Neoaves,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus macleayii
Neoaves,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus albonotatus
Neoaves,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus leucopygius
Neoaves,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus farquhari
Neoaves,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus funebris
Neoaves,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus chloris
Neoaves,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus sordidus
Neoaves,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus colonus
Neoaves,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus albicilla
Neoaves,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus tristrami
Neoaves,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus sacer
Neoaves,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus enigma
Neoaves,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus cinnamominus
Neoaves,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus pelewensis
Neoaves,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus reichenbachii
Neoaves,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus saurophagus
Neoaves,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus sanctus
Neoaves,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus recurvirostris
Neoaves,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus australasia
Neoaves,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus tutus
Neoaves,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus ruficollaris
Neoaves,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus veneratus
Neoaves,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus gambieri
Neoaves,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus gertrudae
Neoaves,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus godeffroyi
Neoaves,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus pyrrhopygius
Neoaves,Coraciiformes,Alcedinidae,Syma,Syma torotoro
Neoaves,Coraciiformes,Alcedinidae,Syma,Syma megarhyncha
Neoaves,Coraciiformes,Alcedinidae,Ispidina,Ispidina lecontei
Neoaves,Coraciiformes,Alcedinidae,Ispidina,Ispidina picta
Neoaves,Coraciiformes,Alcedinidae,Corythornis,Corythornis madagascariensis
Neoaves,Coraciiformes,Alcedinidae,Corythornis,Corythornis leucogaster
Neoaves,Coraciiformes,Alcedinidae,Corythornis,Corythornis cristatus
Neoaves,Coraciiformes,Alcedinidae,Corythornis,Corythornis vintsioides
Neoaves,Coraciiformes,Alcedinidae,Alcedo,Alcedo coerulescens
Neoaves,Coraciiformes,Alcedinidae,Alcedo,Alcedo euryzona
Neoaves,Coraciiformes,Alcedinidae,Alcedo,Alcedo quadribrachys
Neoaves,Coraciiformes,Alcedinidae,Alcedo,Alcedo meninting
Neoaves,Coraciiformes,Alcedinidae,Alcedo,Alcedo atthis
Neoaves,Coraciiformes,Alcedinidae,Alcedo,Alcedo semitorquata
Neoaves,Coraciiformes,Alcedinidae,Alcedo,Alcedo hercules
Neoaves,Coraciiformes,Alcedinidae,Ceyx,Ceyx erithaca
Neoaves,Coraciiformes,Alcedinidae,Ceyx,Ceyx melanurus
Neoaves,Coraciiformes,Alcedinidae,Ceyx,Ceyx fallax
Neoaves,Coraciiformes,Alcedinidae,Ceyx,Ceyx lepidus
Neoaves,Coraciiformes,Alcedinidae,Ceyx,Ceyx margarethae
Neoaves,Coraciiformes,Alcedinidae,Ceyx,Ceyx wallacii
Neoaves,Coraciiformes,Alcedinidae,Ceyx,Ceyx cajeli
Neoaves,Coraciiformes,Alcedinidae,Ceyx,Ceyx solitarius
Neoaves,Coraciiformes,Alcedinidae,Ceyx,Ceyx dispar
Neoaves,Coraciiformes,Alcedinidae,Ceyx,Ceyx mulcatus
Neoaves,Coraciiformes,Alcedinidae,Ceyx,Ceyx sacerdotis
Neoaves,Coraciiformes,Alcedinidae,Ceyx,Ceyx meeki
Neoaves,Coraciiformes,Alcedinidae,Ceyx,Ceyx collectoris
Neoaves,Coraciiformes,Alcedinidae,Ceyx,Ceyx malaitae
Neoaves,Coraciiformes,Alcedinidae,Ceyx,Ceyx nigromaxilla
Neoaves,Coraciiformes,Alcedinidae,Ceyx,Ceyx gentianus
Neoaves,Coraciiformes,Alcedinidae,Ceyx,Ceyx cyanopectus
Neoaves,Coraciiformes,Alcedinidae,Ceyx,Ceyx argentatus
Neoaves,Coraciiformes,Alcedinidae,Ceyx,Ceyx flumenicola
Neoaves,Coraciiformes,Alcedinidae,Ceyx,Ceyx azureus
Neoaves,Coraciiformes,Alcedinidae,Ceyx,Ceyx websteri
Neoaves,Coraciiformes,Alcedinidae,Ceyx,Ceyx pusillus
Neoaves,Coraciiformes,Alcedinidae,Chloroceryle,Chloroceryle aenea
Neoaves,Coraciiformes,Alcedinidae,Chloroceryle,Chloroceryle inda
Neoaves,Coraciiformes,Alcedinidae,Chloroceryle,Chloroceryle americana
Neoaves,Coraciiformes,Alcedinidae,Chloroceryle,Chloroceryle amazona
Neoaves,Coraciiformes,Alcedinidae,Megaceryle,Megaceryle lugubris
Neoaves,Coraciiformes,Alcedinidae,Megaceryle,Megaceryle maxima
Neoaves,Coraciiformes,Alcedinidae,Megaceryle,Megaceryle torquata
Neoaves,Coraciiformes,Alcedinidae,Megaceryle,Megaceryle alcyon
Neoaves,Coraciiformes,Alcedinidae,Ceryle,Ceryle rudis
Neoaves,Coraciiformes,Todidae,Todus,Todus multicolor
Neoaves,Coraciiformes,Todidae,Todus,Todus subulatus
Neoaves,Coraciiformes,Todidae,Todus,Todus angustirostris
Neoaves,Coraciiformes,Todidae,Todus,Todus todus
Neoaves,Coraciiformes,Todidae,Todus,Todus mexicanus
Neoaves,Coraciiformes,Momotidae,Hylomanes,Hylomanes momotula
Neoaves,Coraciiformes,Momotidae,Aspatha,Aspatha gularis
Neoaves,Coraciiformes,Momotidae,Momotus,Momotus mexicanus
Neoaves,Coraciiformes,Momotidae,Momotus,Momotus coeruliceps
Neoaves,Coraciiformes,Momotidae,Momotus,Momotus lessonii
Neoaves,Coraciiformes,Momotidae,Momotus,Momotus subrufescens
Neoaves,Coraciiformes,Momotidae,Momotus,Momotus bahamensis
Neoaves,Coraciiformes,Momotidae,Momotus,Momotus momota
Neoaves,Coraciiformes,Momotidae,Momotus,Momotus aequatorialis
Neoaves,Coraciiformes,Momotidae,Baryphthengus,Baryphthengus martii
